  STREAM OBSERVATION OUTPUT
    TIME      SFR-NODE  SFR-CONCENTRATION    FLOWGW          GW-CONC
    5584.672         13       0.5372327E-03       -9.583669           0.1590411E-01
    5584.672         14       0.5717916E-03       -16.03946           0.1520142E-01
    5584.672         15       0.6072402E-03       -20.23822           0.1477808E-01
    5584.672         16       0.6427031E-03       -22.16383           0.1459389E-01
    5584.672         17       0.6777430E-03       -22.12284           0.1459293E-01
    5584.672         18       0.7117702E-03       -19.87261           0.1480793E-01
    5584.672         19       0.7437415E-03       -14.72684           0.1533329E-01
    5584.672         20       0.7711602E-03       -5.521834           0.1639696E-01
    5584.672         21       0.7913896E-03        6.636559           0.1579824E-01
    5584.672         22       0.8177407E-03       -4.251785           0.1655299E-01
    5584.672         23       0.8477980E-03       -12.17207           0.1560956E-01
    5584.672         24       0.8790951E-03       -16.22774           0.1516746E-01
    5584.672         25       0.9104815E-03       -17.65438           0.1502001E-01
    5584.672         26       0.9413823E-03       -17.69878           0.1501084E-01
    5584.672         27       0.9714556E-03       -17.00029           0.1508098E-01
    5584.672         28       0.1000459E-02       -15.97500           0.1518551E-01
    5584.672         29       0.1028098E-02       -14.57382           0.1533171E-01
    5584.672         30       0.1053976E-02       -12.52314           0.1555195E-01
    5584.672         31       0.1077451E-02       -9.558188           0.1588879E-01
    5584.672         32       0.1097671E-02       -5.492073           0.1637412E-01
    5584.672         33       0.1113349E-02      -0.1601599           0.1660996E-01
    5584.672         34       0.1121097E-02        6.052400           0.1586906E-01
    5584.672         35       0.1119594E-02        12.30451           0.1517121E-01
    5584.672         36       0.1109105E-02        17.46095           0.1464105E-01
    5584.672         37       0.1122445E-02        23.29777           0.1408937E-01
    5584.672         38       0.1159185E-02        31.28755           0.1340796E-01
    5584.672         39       0.1209794E-02        40.56190           0.1270594E-01
    5584.672         40       0.8788918E-03        0.000000           0.1000000E+31
    5722.863          1       0.9099993E-04       -54.01395           0.1230443E-01
    5722.863          2       0.1811718E-03       -54.12647           0.1229757E-01
    5722.863          3       0.2686757E-03       -53.36490           0.1233907E-01
    5722.863          4       0.3514319E-03       -51.82283           0.1240638E-01
    5722.863          5       0.4270619E-03       -49.01070           0.1255349E-01
    5722.863          6       0.4926402E-03       -44.07773           0.1288569E-01
    5722.863          7       0.5440773E-03       -37.05853           0.1338827E-01
    5722.863          8       0.5747082E-03       -26.81619           0.1422181E-01
    5722.863          9       0.5737370E-03       -11.90851           0.1569739E-01
    5722.863         10       0.5461259E-03        6.871338           0.1575872E-01
    5722.863         11       0.5188158E-03        1.719767           0.1638324E-01
    5722.863         12       0.4970321E-03       -2.173968           0.1660586E-01
    5722.863         13       0.4932994E-03       -9.583669           0.1590415E-01
    5722.863         14       0.5045612E-03       -16.03946           0.1520144E-01
    5722.863         15       0.5252994E-03       -20.23822           0.1477810E-01
    5722.863         16       0.5504556E-03       -22.16383           0.1459391E-01
    5722.863         17       0.5756359E-03       -22.12284           0.1459294E-01
    5722.863         18       0.5961783E-03       -19.87261           0.1480794E-01
    5722.863         19       0.6057997E-03       -14.72684           0.1533332E-01
    5722.863         20       0.5949521E-03       -5.521834           0.1639701E-01
    5722.863         21       0.5748587E-03        6.636559           0.1579391E-01
    5722.863         22       0.5613745E-03       -4.251785           0.1655305E-01
    5722.863         23       0.5661227E-03       -12.17207           0.1560959E-01
    5722.863         24       0.5798741E-03       -16.22774           0.1516748E-01
    5722.863         25       0.5969060E-03       -17.65438           0.1502003E-01
    5722.863         26       0.6143371E-03       -17.69878           0.1501086E-01
    5722.863         27       0.6307322E-03       -17.00029           0.1508100E-01
    5722.863         28       0.6455330E-03       -15.97500           0.1518553E-01
    5722.863         29       0.6580966E-03       -14.57382           0.1533173E-01
    5722.863         30       0.6671351E-03       -12.52314           0.1555198E-01
    5722.863         31       0.6708050E-03       -9.558188           0.1588883E-01
    5722.863         32       0.6666140E-03       -5.492073           0.1637416E-01
    5722.863         33       0.6513923E-03      -0.1601599           0.1660999E-01
    5722.863         34       0.6439176E-03        6.052400           0.1586039E-01
    5722.863         35       0.6459677E-03        12.30451           0.1515340E-01
    5722.863         36       0.6571987E-03        17.46095           0.1461658E-01
    5722.863         37       0.6449078E-03        23.29777           0.1405429E-01
    5722.863         38       0.6097923E-03        31.28755           0.1335239E-01
    5722.863         39       0.5616742E-03        40.56190           0.1261839E-01
    5722.863         40       0.8857343E-03        0.000000           0.1000000E+31
    5861.054          1       0.5108993E-04       -54.01395           0.1230443E-01
    5861.054          2       0.1017219E-03       -54.12647           0.1229757E-01
    5861.054          3       0.1517852E-03       -53.36490           0.1233907E-01
    5861.054          4       0.2012251E-03       -51.82283           0.1240638E-01
    5861.054          5       0.2498888E-03       -49.01070           0.1255349E-01
    5861.054          6       0.2972622E-03       -44.07773           0.1288569E-01
    5861.054          7       0.3427869E-03       -37.05853           0.1338827E-01
    5861.054          8       0.3853660E-03       -26.81619           0.1422181E-01
    5861.054          9       0.4216355E-03       -11.90851           0.1569740E-01
    5861.054         10       0.4493106E-03        6.871338           0.1575672E-01
    5861.054         11       0.4766276E-03        1.719767           0.1638304E-01
    5861.054         12       0.5050649E-03       -2.173968           0.1660589E-01
    5861.054         13       0.5373751E-03       -9.583669           0.1590418E-01
    5861.054         14       0.5719339E-03       -16.03946           0.1520145E-01
    5861.054         15       0.6073823E-03       -20.23822           0.1477810E-01
    5861.054         16       0.6428449E-03       -22.16383           0.1459391E-01
    5861.054         17       0.6778846E-03       -22.12284           0.1459295E-01
    5861.054         18       0.7119116E-03       -19.87261           0.1480795E-01
    5861.054         19       0.7438828E-03       -14.72684           0.1533333E-01
    5861.054         20       0.7713015E-03       -5.521834           0.1639704E-01
    5861.054         21       0.7912574E-03        6.636559           0.1579827E-01
    5861.054         22       0.8176086E-03       -4.251785           0.1655307E-01
    5861.054         23       0.8476661E-03       -12.17207           0.1560961E-01
    5861.054         24       0.8789635E-03       -16.22774           0.1516749E-01
    5861.054         25       0.9103502E-03       -17.65438           0.1502004E-01
    5861.054         26       0.9412513E-03       -17.69878           0.1501087E-01
    5861.054         27       0.9713248E-03       -17.00029           0.1508101E-01
    5861.054         28       0.1000328E-02       -15.97500           0.1518554E-01
    5861.054         29       0.1027967E-02       -14.57382           0.1533174E-01
    5861.054         30       0.1053846E-02       -12.52314           0.1555199E-01
    5861.054         31       0.1077321E-02       -9.558188           0.1588884E-01
    5861.054         32       0.1097541E-02       -5.492073           0.1637417E-01
    5861.054         33       0.1113219E-02      -0.1601599           0.1661001E-01
    5861.054         34       0.1120424E-02        6.052400           0.1586906E-01
    5861.054         35       0.1117828E-02        12.30451           0.1517115E-01
    5861.054         36       0.1105859E-02        17.46095           0.1464087E-01
    5861.054         37       0.1117113E-02        23.29777           0.1408898E-01
    5861.054         38       0.1150630E-02        31.28755           0.1340709E-01
    5861.054         39       0.1196309E-02        40.56190           0.1270411E-01
    5861.054         40       0.8789914E-03        0.000000           0.1000000E+31
    5999.245          1       0.9099992E-04       -54.01395           0.1230443E-01
    5999.245          2       0.1811718E-03       -54.12647           0.1229757E-01
    5999.245          3       0.2686757E-03       -53.36490           0.1233907E-01
    5999.245          4       0.3514319E-03       -51.82283           0.1240638E-01
    5999.245          5       0.4270619E-03       -49.01070           0.1255349E-01
    5999.245          6       0.4926402E-03       -44.07773           0.1288569E-01
    5999.245          7       0.5440772E-03       -37.05853           0.1338827E-01
    5999.245          8       0.5747082E-03       -26.81619           0.1422181E-01
    5999.245          9       0.5737371E-03       -11.90851           0.1569742E-01
    5999.245         10       0.5459979E-03        6.871338           0.1575873E-01
    5999.245         11       0.5186739E-03        1.719767           0.1638326E-01
    5999.245         12       0.4968902E-03       -2.173968           0.1660590E-01
    5999.245         13       0.4931576E-03       -9.583669           0.1590418E-01
    5999.245         14       0.5044197E-03       -16.03946           0.1520146E-01
    5999.245         15       0.5251582E-03       -20.23822           0.1477811E-01
    5999.245         16       0.5503147E-03       -22.16383           0.1459392E-01
    5999.245         17       0.5754953E-03       -22.12284           0.1459295E-01
    5999.245         18       0.5960380E-03       -19.87261           0.1480795E-01
    5999.245         19       0.6056596E-03       -14.72684           0.1533333E-01
    5999.245         20       0.5948122E-03       -5.521834           0.1639705E-01
    5999.245         21       0.5749921E-03        6.636559           0.1579392E-01
    5999.245         22       0.5615078E-03       -4.251785           0.1655309E-01
    5999.245         23       0.5662559E-03       -12.17207           0.1560962E-01
    5999.245         24       0.5800071E-03       -16.22774           0.1516750E-01
    5999.245         25       0.5970388E-03       -17.65438           0.1502004E-01
    5999.245         26       0.6144698E-03       -17.69878           0.1501087E-01
    5999.245         27       0.6308647E-03       -17.00029           0.1508102E-01
    5999.245         28       0.6456653E-03       -15.97500           0.1518554E-01
    5999.245         29       0.6582288E-03       -14.57382           0.1533174E-01
    5999.245         30       0.6672671E-03       -12.52314           0.1555200E-01
    5999.245         31       0.6709369E-03       -9.558188           0.1588885E-01
    5999.245         32       0.6667459E-03       -5.492073           0.1637418E-01
    5999.245         33       0.6515242E-03      -0.1601599           0.1661002E-01
    5999.245         34       0.6445910E-03        6.052400           0.1586041E-01
    5999.245         35       0.6477309E-03        12.30451           0.1515347E-01
    5999.245         36       0.6604313E-03        17.46095           0.1461676E-01
    5999.245         37       0.6502031E-03        23.29777           0.1405468E-01
    5999.245         38       0.6182602E-03        31.28755           0.1335325E-01
    5999.245         39       0.5749700E-03        40.56190           0.1262019E-01
    5999.245         40       0.8856393E-03        0.000000           0.1000000E+31
    6137.436          1       0.5108994E-04       -54.01395           0.1230443E-01
    6137.436          2       0.1017220E-03       -54.12647           0.1229757E-01
    6137.436          3       0.1517852E-03       -53.36490           0.1233907E-01
    6137.436          4       0.2012252E-03       -51.82283           0.1240638E-01
    6137.436          5       0.2498888E-03       -49.01070           0.1255349E-01
    6137.436          6       0.2972622E-03       -44.07773           0.1288569E-01
    6137.436          7       0.3427869E-03       -37.05853           0.1338828E-01
    6137.436          8       0.3853661E-03       -26.81619           0.1422181E-01
    6137.436          9       0.4216355E-03       -11.90851           0.1569741E-01
    6137.436         10       0.4494385E-03        6.871338           0.1575672E-01
    6137.436         11       0.4767695E-03        1.719767           0.1638305E-01
    6137.436         12       0.5052067E-03       -2.173968           0.1660591E-01
    6137.436         13       0.5375168E-03       -9.583669           0.1590418E-01
    6137.436         14       0.5720754E-03       -16.03946           0.1520146E-01
    6137.436         15       0.6075235E-03       -20.23822           0.1477811E-01
    6137.436         16       0.6429858E-03       -22.16383           0.1459392E-01
    6137.436         17       0.6780252E-03       -22.12284           0.1459295E-01
    6137.436         18       0.7120520E-03       -19.87261           0.1480795E-01
    6137.436         19       0.7440230E-03       -14.72684           0.1533334E-01
    6137.436         20       0.7714417E-03       -5.521834           0.1639705E-01
    6137.436         21       0.7911244E-03        6.636559           0.1579827E-01
    6137.436         22       0.8174757E-03       -4.251785           0.1655309E-01
    6137.436         23       0.8475333E-03       -12.17207           0.1560962E-01
    6137.436         24       0.8788309E-03       -16.22774           0.1516750E-01
    6137.436         25       0.9102179E-03       -17.65438           0.1502005E-01
    6137.436         26       0.9411192E-03       -17.69878           0.1501087E-01
    6137.436         27       0.9711930E-03       -17.00029           0.1508102E-01
    6137.436         28       0.1000197E-02       -15.97500           0.1518554E-01
    6137.436         29       0.1027836E-02       -14.57382           0.1533175E-01
    6137.436         30       0.1053715E-02       -12.52314           0.1555200E-01
    6137.436         31       0.1077190E-02       -9.558188           0.1588885E-01
    6137.436         32       0.1097410E-02       -5.492073           0.1637419E-01
    6137.436         33       0.1113088E-02      -0.1601599           0.1661002E-01
    6137.436         34       0.1119753E-02        6.052400           0.1586905E-01
    6137.436         35       0.1116070E-02        12.30451           0.1517108E-01
    6137.436         36       0.1102643E-02        17.46095           0.1464069E-01
    6137.436         37       0.1111857E-02        23.29777           0.1408859E-01
    6137.436         38       0.1142252E-02        31.28755           0.1340624E-01
    6137.436         39       0.1183204E-02        40.56190           0.1270234E-01
    6137.436         40       0.8790868E-03        0.000000           0.1000000E+31
    6275.626          1       0.9099991E-04       -54.01395           0.1230443E-01
    6275.626          2       0.1811718E-03       -54.12647           0.1229757E-01
    6275.626          3       0.2686757E-03       -53.36490           0.1233907E-01
    6275.626          4       0.3514319E-03       -51.82283           0.1240638E-01
    6275.626          5       0.4270619E-03       -49.01070           0.1255349E-01
    6275.626          6       0.4926402E-03       -44.07773           0.1288569E-01
    6275.626          7       0.5440773E-03       -37.05853           0.1338828E-01
    6275.626          8       0.5747082E-03       -26.81619           0.1422181E-01
    6275.626          9       0.5737372E-03       -11.90851           0.1569742E-01
    6275.626         10       0.5458703E-03        6.871338           0.1575872E-01
    6275.626         11       0.5185324E-03        1.719767           0.1638327E-01
    6275.626         12       0.4967487E-03       -2.173968           0.1660591E-01
    6275.626         13       0.4930163E-03       -9.583669           0.1590419E-01
    6275.626         14       0.5042787E-03       -16.03946           0.1520146E-01
    6275.626         15       0.5250174E-03       -20.23822           0.1477811E-01
    6275.626         16       0.5501742E-03       -22.16383           0.1459392E-01
    6275.626         17       0.5753551E-03       -22.12284           0.1459295E-01
    6275.626         18       0.5958981E-03       -19.87261           0.1480795E-01
    6275.626         19       0.6055199E-03       -14.72684           0.1533334E-01
    6275.626         20       0.5946725E-03       -5.521834           0.1639705E-01
    6275.626         21       0.5751254E-03        6.636559           0.1579393E-01
    6275.626         22       0.5616411E-03       -4.251785           0.1655309E-01
    6275.626         23       0.5663890E-03       -12.17207           0.1560962E-01
    6275.626         24       0.5801400E-03       -16.22774           0.1516750E-01
    6275.626         25       0.5971716E-03       -17.65438           0.1502005E-01
    6275.626         26       0.6146023E-03       -17.69878           0.1501087E-01
    6275.626         27       0.6309970E-03       -17.00029           0.1508102E-01
    6275.626         28       0.6457974E-03       -15.97500           0.1518555E-01
    6275.626         29       0.6583607E-03       -14.57382           0.1533175E-01
    6275.626         30       0.6673989E-03       -12.52314           0.1555200E-01
    6275.626         31       0.6710686E-03       -9.558188           0.1588885E-01
    6275.626         32       0.6668775E-03       -5.492073           0.1637419E-01
    6275.626         33       0.6516558E-03      -0.1601599           0.1661002E-01
    6275.626         34       0.6452627E-03        6.052400           0.1586043E-01
    6275.626         35       0.6494841E-03        12.30451           0.1515353E-01
    6275.626         36       0.6636328E-03        17.46095           0.1461693E-01
    6275.626         37       0.6554212E-03        23.29777           0.1405506E-01
    6275.626         38       0.6265518E-03        31.28755           0.1335409E-01
    6275.626         39       0.5878879E-03        40.56190           0.1262194E-01
    6275.626         40       0.8855457E-03        0.000000           0.1000000E+31
    6413.817          1       0.5108993E-04       -54.01395           0.1230443E-01
    6413.817          2       0.1017220E-03       -54.12647           0.1229757E-01
    6413.817          3       0.1517852E-03       -53.36490           0.1233907E-01
    6413.817          4       0.2012251E-03       -51.82283           0.1240638E-01
    6413.817          5       0.2498887E-03       -49.01070           0.1255349E-01
    6413.817          6       0.2972622E-03       -44.07773           0.1288569E-01
    6413.817          7       0.3427869E-03       -37.05853           0.1338828E-01
    6413.817          8       0.3853660E-03       -26.81619           0.1422181E-01
    6413.817          9       0.4216353E-03       -11.90851           0.1569741E-01
    6413.817         10       0.4495659E-03        6.871338           0.1575672E-01
    6413.817         11       0.4769107E-03        1.719767           0.1638306E-01
    6413.817         12       0.5053479E-03       -2.173968           0.1660592E-01
    6413.817         13       0.5376579E-03       -9.583669           0.1590419E-01
    6413.817         14       0.5722162E-03       -16.03946           0.1520146E-01
    6413.817         15       0.6076641E-03       -20.23822           0.1477811E-01
    6413.817         16       0.6431262E-03       -22.16383           0.1459392E-01
    6413.817         17       0.6781653E-03       -22.12284           0.1459295E-01
    6413.817         18       0.7121918E-03       -19.87261           0.1480796E-01
    6413.817         19       0.7441626E-03       -14.72684           0.1533334E-01
    6413.817         20       0.7715812E-03       -5.521834           0.1639705E-01
    6413.817         21       0.7909911E-03        6.636559           0.1579827E-01
    6413.817         22       0.8173425E-03       -4.251785           0.1655310E-01
    6413.817         23       0.8474002E-03       -12.17207           0.1560962E-01
    6413.817         24       0.8786981E-03       -16.22774           0.1516750E-01
    6413.817         25       0.9100852E-03       -17.65438           0.1502005E-01
    6413.817         26       0.9409868E-03       -17.69878           0.1501087E-01
    6413.817         27       0.9710608E-03       -17.00029           0.1508102E-01
    6413.817         28       0.1000065E-02       -15.97500           0.1518555E-01
    6413.817         29       0.1027704E-02       -14.57382           0.1533175E-01
    6413.817         30       0.1053583E-02       -12.52314           0.1555200E-01
    6413.817         31       0.1077058E-02       -9.558188           0.1588885E-01
    6413.817         32       0.1097278E-02       -5.492073           0.1637419E-01
    6413.817         33       0.1112957E-02      -0.1601599           0.1661002E-01
    6413.817         34       0.1119082E-02        6.052400           0.1586903E-01
    6413.817         35       0.1114322E-02        12.30451           0.1517101E-01
    6413.817         36       0.1099457E-02        17.46095           0.1464052E-01
    6413.817         37       0.1106678E-02        23.29777           0.1408821E-01
    6413.817         38       0.1134047E-02        31.28755           0.1340541E-01
    6413.817         39       0.1170471E-02        40.56190           0.1270062E-01
    6413.817         40       0.8791796E-03        0.000000           0.1000000E+31
    6552.008          1       0.9099992E-04       -54.01395           0.1230443E-01
    6552.008          2       0.1811718E-03       -54.12647           0.1229757E-01
    6552.008          3       0.2686757E-03       -53.36490           0.1233907E-01
    6552.008          4       0.3514319E-03       -51.82283           0.1240638E-01
    6552.008          5       0.4270620E-03       -49.01070           0.1255349E-01
    6552.008          6       0.4926403E-03       -44.07773           0.1288569E-01
    6552.008          7       0.5440774E-03       -37.05853           0.1338828E-01
    6552.008          8       0.5747083E-03       -26.81619           0.1422181E-01
    6552.008          9       0.5737374E-03       -11.90851           0.1569742E-01
    6552.008         10       0.5457430E-03        6.871338           0.1575872E-01
    6552.008         11       0.5183914E-03        1.719767           0.1638327E-01
    6552.008         12       0.4966077E-03       -2.173968           0.1660592E-01
    6552.008         13       0.4928755E-03       -9.583669           0.1590419E-01
    6552.008         14       0.5041380E-03       -16.03946           0.1520146E-01
    6552.008         15       0.5248770E-03       -20.23822           0.1477811E-01
    6552.008         16       0.5500341E-03       -22.16383           0.1459392E-01
    6552.008         17       0.5752153E-03       -22.12284           0.1459295E-01
    6552.008         18       0.5957586E-03       -19.87261           0.1480796E-01
    6552.008         19       0.6053805E-03       -14.72684           0.1533334E-01
    6552.008         20       0.5945333E-03       -5.521834           0.1639705E-01
    6552.008         21       0.5752588E-03        6.636559           0.1579393E-01
    6552.008         22       0.5617744E-03       -4.251785           0.1655310E-01
    6552.008         23       0.5665222E-03       -12.17207           0.1560962E-01
    6552.008         24       0.5802730E-03       -16.22774           0.1516750E-01
    6552.008         25       0.5973043E-03       -17.65438           0.1502005E-01
    6552.008         26       0.6147348E-03       -17.69878           0.1501087E-01
    6552.008         27       0.6311293E-03       -17.00029           0.1508102E-01
    6552.008         28       0.6459295E-03       -15.97500           0.1518555E-01
    6552.008         29       0.6584926E-03       -14.57382           0.1533175E-01
    6552.008         30       0.6675306E-03       -12.52314           0.1555200E-01
    6552.008         31       0.6712002E-03       -9.558188           0.1588885E-01
    6552.008         32       0.6670091E-03       -5.492073           0.1637419E-01
    6552.008         33       0.6517873E-03      -0.1601599           0.1661002E-01
    6552.008         34       0.6459328E-03        6.052400           0.1586043E-01
    6552.008         35       0.6512276E-03        12.30451           0.1515360E-01
    6552.008         36       0.6668036E-03        17.46095           0.1461710E-01
    6552.008         37       0.6605631E-03        23.29777           0.1405544E-01
    6552.008         38       0.6346703E-03        31.28755           0.1335491E-01
    6552.008         39       0.6004369E-03        40.56190           0.1262364E-01
    6552.008         40       0.8854541E-03        0.000000           0.1000000E+31
    6690.199          1       0.5108994E-04       -54.01395           0.1230443E-01
    6690.199          2       0.1017220E-03       -54.12647           0.1229757E-01
    6690.199          3       0.1517852E-03       -53.36490           0.1233907E-01
    6690.199          4       0.2012251E-03       -51.82283           0.1240638E-01
    6690.199          5       0.2498887E-03       -49.01070           0.1255349E-01
    6690.199          6       0.2972622E-03       -44.07773           0.1288569E-01
    6690.199          7       0.3427869E-03       -37.05853           0.1338828E-01
    6690.199          8       0.3853660E-03       -26.81619           0.1422181E-01
    6690.199          9       0.4216353E-03       -11.90851           0.1569741E-01
    6690.199         10       0.4496931E-03        6.871338           0.1575673E-01
    6690.199         11       0.4770516E-03        1.719767           0.1638306E-01
    6690.199         12       0.5054888E-03       -2.173968           0.1660592E-01
    6690.199         13       0.5377987E-03       -9.583669           0.1590419E-01
    6690.199         14       0.5723568E-03       -16.03946           0.1520146E-01
    6690.199         15       0.6078043E-03       -20.23822           0.1477811E-01
    6690.199         16       0.6432661E-03       -22.16383           0.1459392E-01
    6690.199         17       0.6783049E-03       -22.12284           0.1459295E-01
    6690.199         18       0.7123312E-03       -19.87261           0.1480796E-01
    6690.199         19       0.7443018E-03       -14.72684           0.1533334E-01
    6690.199         20       0.7717203E-03       -5.521834           0.1639706E-01
    6690.199         21       0.7908577E-03        6.636559           0.1579826E-01
    6690.199         22       0.8172092E-03       -4.251785           0.1655310E-01
    6690.199         23       0.8472671E-03       -12.17207           0.1560962E-01
    6690.199         24       0.8785651E-03       -16.22774           0.1516750E-01
    6690.199         25       0.9099525E-03       -17.65438           0.1502005E-01
    6690.199         26       0.9408543E-03       -17.69878           0.1501087E-01
    6690.199         27       0.9709285E-03       -17.00029           0.1508102E-01
    6690.199         28       0.9999327E-03       -15.97500           0.1518555E-01
    6690.199         29       0.1027572E-02       -14.57382           0.1533175E-01
    6690.199         30       0.1053451E-02       -12.52314           0.1555200E-01
    6690.199         31       0.1076927E-02       -9.558188           0.1588885E-01
    6690.199         32       0.1097147E-02       -5.492073           0.1637419E-01
    6690.199         33       0.1112825E-02      -0.1601599           0.1661002E-01
    6690.199         34       0.1118412E-02        6.052400           0.1586902E-01
    6690.199         35       0.1112583E-02        12.30451           0.1517095E-01
    6690.199         36       0.1096301E-02        17.46095           0.1464035E-01
    6690.199         37       0.1101574E-02        23.29777           0.1408784E-01
    6690.199         38       0.1126014E-02        31.28755           0.1340460E-01
    6690.199         39       0.1158104E-02        40.56190           0.1269894E-01
    6690.199         40       0.8792702E-03        0.000000           0.1000000E+31
    6828.390          1       0.9099992E-04       -54.01395           0.1230443E-01
    6828.390          2       0.1811718E-03       -54.12647           0.1229757E-01
    6828.390          3       0.2686757E-03       -53.36490           0.1233907E-01
    6828.390          4       0.3514320E-03       -51.82283           0.1240638E-01
    6828.390          5       0.4270620E-03       -49.01070           0.1255349E-01
    6828.390          6       0.4926404E-03       -44.07773           0.1288569E-01
    6828.390          7       0.5440774E-03       -37.05853           0.1338828E-01
    6828.390          8       0.5747084E-03       -26.81619           0.1422181E-01
    6828.390          9       0.5737375E-03       -11.90851           0.1569742E-01
    6828.390         10       0.5456161E-03        6.871338           0.1575872E-01
    6828.390         11       0.5182507E-03        1.719767           0.1638327E-01
    6828.390         12       0.4964671E-03       -2.173968           0.1660592E-01
    6828.390         13       0.4927350E-03       -9.583669           0.1590419E-01
    6828.390         14       0.5039978E-03       -16.03946           0.1520146E-01
    6828.390         15       0.5247371E-03       -20.23822           0.1477811E-01
    6828.390         16       0.5498945E-03       -22.16383           0.1459392E-01
    6828.390         17       0.5750759E-03       -22.12284           0.1459295E-01
    6828.390         18       0.5956195E-03       -19.87261           0.1480796E-01
    6828.390         19       0.6052416E-03       -14.72684           0.1533334E-01
    6828.390         20       0.5943944E-03       -5.521834           0.1639706E-01
    6828.390         21       0.5753922E-03        6.636559           0.1579393E-01
    6828.390         22       0.5619078E-03       -4.251785           0.1655310E-01
    6828.390         23       0.5666554E-03       -12.17207           0.1560962E-01
    6828.390         24       0.5804060E-03       -16.22774           0.1516750E-01
    6828.390         25       0.5974371E-03       -17.65438           0.1502005E-01
    6828.390         26       0.6148674E-03       -17.69878           0.1501087E-01
    6828.390         27       0.6312617E-03       -17.00029           0.1508102E-01
    6828.390         28       0.6460617E-03       -15.97500           0.1518555E-01
    6828.390         29       0.6586247E-03       -14.57382           0.1533175E-01
    6828.390         30       0.6676625E-03       -12.52314           0.1555200E-01
    6828.390         31       0.6713320E-03       -9.558188           0.1588885E-01
    6828.390         32       0.6671408E-03       -5.492073           0.1637419E-01
    6828.390         33       0.6519190E-03      -0.1601599           0.1661002E-01
    6828.390         34       0.6466015E-03        6.052400           0.1586044E-01
    6828.390         35       0.6529617E-03        12.30451           0.1515366E-01
    6828.390         36       0.6699443E-03        17.46095           0.1461727E-01
    6828.390         37       0.6656299E-03        23.29777           0.1405581E-01
    6828.390         38       0.6426187E-03        31.28755           0.1335572E-01
    6828.390         39       0.6126257E-03        40.56190           0.1262529E-01
    6828.390         40       0.8853646E-03        0.000000           0.1000000E+31
    6966.581          1       0.5108994E-04       -54.01395           0.1230443E-01
    6966.581          2       0.1017220E-03       -54.12647           0.1229757E-01
    6966.581          3       0.1517851E-03       -53.36490           0.1233907E-01
    6966.581          4       0.2012251E-03       -51.82283           0.1240638E-01
    6966.581          5       0.2498886E-03       -49.01070           0.1255349E-01
    6966.581          6       0.2972621E-03       -44.07773           0.1288569E-01
    6966.581          7       0.3427868E-03       -37.05853           0.1338828E-01
    6966.581          8       0.3853659E-03       -26.81619           0.1422181E-01
    6966.581          9       0.4216352E-03       -11.90851           0.1569741E-01
    6966.581         10       0.4498199E-03        6.871338           0.1575673E-01
    6966.581         11       0.4771920E-03        1.719767           0.1638306E-01
    6966.581         12       0.5056291E-03       -2.173968           0.1660592E-01
    6966.581         13       0.5379389E-03       -9.583669           0.1590419E-01
    6966.581         14       0.5724968E-03       -16.03946           0.1520146E-01
    6966.581         15       0.6079441E-03       -20.23822           0.1477811E-01
    6966.581         16       0.6434056E-03       -22.16383           0.1459392E-01
    6966.581         17       0.6784441E-03       -22.12284           0.1459295E-01
    6966.581         18       0.7124701E-03       -19.87261           0.1480796E-01
    6966.581         19       0.7444405E-03       -14.72684           0.1533334E-01
    6966.581         20       0.7718590E-03       -5.521834           0.1639706E-01
    6966.581         21       0.7907243E-03        6.636559           0.1579826E-01
    6966.581         22       0.8170758E-03       -4.251785           0.1655310E-01
    6966.581         23       0.8471339E-03       -12.17207           0.1560962E-01
    6966.581         24       0.8784321E-03       -16.22774           0.1516750E-01
    6966.581         25       0.9098197E-03       -17.65438           0.1502005E-01
    6966.581         26       0.9407217E-03       -17.69878           0.1501087E-01
    6966.581         27       0.9707961E-03       -17.00029           0.1508102E-01
    6966.581         28       0.9998005E-03       -15.97500           0.1518555E-01
    6966.581         29       0.1027440E-02       -14.57382           0.1533175E-01
    6966.581         30       0.1053319E-02       -12.52314           0.1555200E-01
    6966.581         31       0.1076795E-02       -9.558188           0.1588885E-01
    6966.581         32       0.1097015E-02       -5.492073           0.1637419E-01
    6966.581         33       0.1112694E-02      -0.1601599           0.1661002E-01
    6966.581         34       0.1117745E-02        6.052400           0.1586901E-01
    6966.581         35       0.1110854E-02        12.30451           0.1517088E-01
    6966.581         36       0.1093176E-02        17.46095           0.1464018E-01
    6966.581         37       0.1096544E-02        23.29777           0.1408747E-01
    6966.581         38       0.1118150E-02        31.28755           0.1340380E-01
    6966.581         39       0.1146092E-02        40.56190           0.1269732E-01
    6966.581         40       0.8793587E-03        0.000000           0.1000000E+31
    7104.772          1       0.9099992E-04       -54.01395           0.1230443E-01
    7104.772          2       0.1811718E-03       -54.12647           0.1229757E-01
    7104.772          3       0.2686758E-03       -53.36490           0.1233907E-01
    7104.772          4       0.3514320E-03       -51.82283           0.1240638E-01
    7104.772          5       0.4270621E-03       -49.01070           0.1255349E-01
    7104.772          6       0.4926404E-03       -44.07773           0.1288569E-01
    7104.772          7       0.5440775E-03       -37.05853           0.1338828E-01
    7104.772          8       0.5747084E-03       -26.81619           0.1422181E-01
    7104.772          9       0.5737376E-03       -11.90851           0.1569742E-01
    7104.772         10       0.5454895E-03        6.871338           0.1575872E-01
