obsnme obsval
c001pr24c04_19700101 45.0
c001pr24c04_19700102 27.670033
c001pr24c04_19791231 27.601454
c001pr24c04_19800101 27.265799
c001pr24c05_19700101 45.0
c001pr24c05_19700102 27.312647
c001pr24c05_19791231 27.244501
c001pr24c05_19800101 26.912558
c001pr24c06_19700101 45.0
c001pr24c06_19700102 26.818508
c001pr24c06_19791231 26.749619
c001pr24c06_19800101 26.421804
c001pr24c07_19700101 45.0
c001pr24c07_19700102 26.44994
c001pr24c07_19791231 26.377287
c001pr24c07_19800101 26.051987
c001pr24c08_19700101 45.0
c001pr24c08_19700102 26.191446
c001pr24c08_19791231 26.115803
c001pr24c08_19800101 25.792614
c001pr24c09_19700101 45.0
c001pr24c09_19700102 25.909773
c001pr24c09_19791231 25.829952
c001pr24c09_19800101 25.510214
c001pr24c10_19700101 45.0
c001pr24c10_19700102 25.457142
c001pr24c10_19791231 25.371105
c001pr24c10_19800101 25.058773
c001pr24c11_19700101 45.0
c001pr24c11_19700102 24.859297
c001pr24c11_19791231 24.760918
c001pr24c11_19800101 24.46396
c001pr24c12_19700101 45.0
c001pr24c12_19700102 24.13358
c001pr24c12_19791231 24.023834
c001pr24c12_19800101 23.752487
c001pr24c13_19700101 45.0
c001pr24c13_19700102 23.204435
c001pr24c13_19791231 23.08995
c001pr24c13_19800101 22.858425
c001pr24c14_19700101 45.0
c001pr24c14_19700102 22.079535
c001pr24c14_19791231 21.976198
c001pr24c14_19800101 21.802214
c001pr24c15_19700101 45.0
c001pr24c15_19700102 20.771767
c001pr24c15_19791231 20.70319
c001pr24c15_19800101 20.605448
c001pr24c16_19700101 45.0
c001pr24c16_19700102 19.228403
c001pr24c16_19791231 19.214985
c001pr24c16_19800101 19.210238
c001pr24c17_19700101 45.0
c001pr24c17_19700102 20.094193
c001pr24c17_19791231 20.06185
c001pr24c17_19800101 20.040585
c001pr24c18_19700101 45.0
c001pr24c18_19700102 20.685448
c001pr24c18_19791231 20.641996
c001pr24c18_19800101 20.608322
c001pr24c19_19700101 45.0
c001pr24c19_19700102 21.072264
c001pr24c19_19791231 21.022026
c001pr24c19_19800101 20.980148
c001pr24c20_19700101 45.0
c001pr24c20_19700102 21.251282
c001pr24c20_19791231 21.197985
c001pr24c20_19800101 21.152103
c001pr25c01_19700101 45.0
c001pr25c01_19700102 27.86749
c001pr25c01_19791231 27.798775
c001pr25c01_19800101 27.461502
c001pr25c02_19700101 45.0
c001pr25c02_19700102 27.741226
c001pr25c02_19791231 27.673119
c001pr25c02_19800101 27.336622
c001pr25c03_19700101 45.0
c001pr25c03_19700102 27.565851
c001pr25c03_19791231 27.498672
c001pr25c03_19800101 27.164204
c001pr25c04_19700101 45.0
c001pr25c04_19700102 27.368792
c001pr25c04_19791231 27.302496
c001pr25c04_19800101 26.970833
c001cr25c05_19700101 45.0
c001cr25c05_19700102 27.026146
c001cr25c05_19791231 26.960518
c001cr25c05_19800101 26.631323
c001pr25c05_19700101 45.0
c001pr25c05_19700102 27.026146
c001pr25c05_19791231 26.960518
c001pr25c05_19800101 26.631323
c001pr25c06_19700101 45.0
c001pr25c06_19700102 26.666225
c001pr25c06_19791231 26.600513
c001pr25c06_19800101 26.274193
c001pr25c07_19700101 45.0
c001pr25c07_19700102 26.407898
c001pr25c07_19791231 26.340921
c001pr25c07_19800101 26.01759
c001pr25c08_19700101 45.0
c001pr25c08_19700102 26.145632
c001pr25c08_19791231 26.077078
c001pr25c08_19800101 25.756649
c001pr25c09_19700101 45.0
c001pr25c09_19700102 25.814083
c001pr25c09_19791231 25.745544
c001pr25c09_19800101 25.429758
c001pr25c10_19700101 45.0
c001pr25c10_19700102 25.279196
c001pr25c10_19791231 25.212711
c001pr25c10_19800101 24.905672
c001pr25c11_19700101 45.0
c001pr25c11_19700102 24.753216
c001pr25c11_19791231 24.675388
c001pr25c11_19800101 24.385765
c001pr25c12_19700101 45.0
c001pr25c12_19700102 24.051916
c001pr25c12_19791231 23.965069
c001pr25c12_19800101 23.703077
c001pr25c13_19700101 45.0
c001pr25c13_19700102 23.136007
c001pr25c13_19791231 23.047579
c001pr25c13_19800101 22.826283
c001pr25c14_19700101 45.0
c001pr25c14_19700102 22.000534
c001pr25c14_19791231 21.922173
c001pr25c14_19800101 21.756908
c001pr25c15_19700101 45.0
c001pr25c15_19700102 20.61594
c001pr25c15_19791231 20.563059
c001pr25c15_19800101 20.47088
c001pr25c16_19700101 45.0
c001pr25c16_19700102 18.979967
c001pr25c16_19791231 18.966734
c001pr25c16_19800101 18.962072
c001pr25c17_19700101 45.0
c001pr25c17_19700102 19.884085
c001pr25c17_19791231 19.851175
c001pr25c17_19800101 19.829166
c001pr25c18_19700101 45.0
c001pr25c18_19700102 20.469444
c001pr25c18_19791231 20.42548
c001pr25c18_19800101 20.390955
c001pr25c19_19700101 45.0
c001pr25c19_19700102 20.855055
c001pr25c19_19791231 20.804287
c001pr25c19_19800101 20.761421
c001pr25c20_19700101 45.0
c001pr25c20_19700102 21.03008
c001pr25c20_19791231 20.976324
c001pr25c20_19800101 20.929506
c001pr26c01_19700101 45.0
c001pr26c01_19700102 27.584642
c001pr26c01_19791231 27.517494
c001pr26c01_19800101 27.184162
c001pr26c02_19700101 45.0
c001pr26c02_19700102 27.472305
c001pr26c02_19791231 27.405964
c001pr26c02_19800101 27.073324
c001pr26c03_19700101 45.0
c001pr26c03_19700102 27.31387
c001pr26c03_19791231 27.248785
c001pr26c03_19800101 26.917923
c001pr26c04_19700101 45.0
c001pr26c04_19700102 27.052385
c001pr26c04_19791231 26.98905
c001pr26c04_19800101 26.660082
c001pr26c05_19700101 45.0
c001pr26c05_19700102 26.785563
c001pr26c05_19791231 26.723644
c001pr26c05_19800101 26.397245
c001pr26c06_19700101 45.0
c001pr26c06_19700102 26.520971
c001pr26c06_19791231 26.459488
c001pr26c06_19800101 26.135939
c001pr26c07_19700101 45.0
c001pr26c07_19700102 26.288239
c001pr26c07_19791231 26.226152
c001pr26c07_19800101 25.905664
c001pr26c08_19700101 45.0
c001pr26c08_19700102 26.009438
c001pr26c08_19791231 25.947071
c001pr26c08_19800101 25.63008
c001pr26c09_19700101 45.0
c001pr26c09_19700102 25.621359
c001pr26c09_19791231 25.563202
c001pr26c09_19800101 25.251518
c001pr26c10_19700101 45.0
c001pr26c10_19700102 24.923563
c001pr26c10_19791231 24.887148
c001pr26c10_19800101 24.583158
c001pr26c11_19700101 45.0
c001pr26c11_19700102 24.52676
c001pr26c11_19791231 24.463913
c001pr26c11_19800101 24.181257
c001pr26c12_19700101 45.0
c001pr26c12_19700102 23.862562
c001pr26c12_19791231 23.788668
c001pr26c12_19800101 23.535099
c001pr26c13_19700101 45.0
c001pr26c13_19700102 22.957405
c001pr26c13_19791231 22.88228
c001pr26c13_19800101 22.669502
c001pr26c14_19700101 45.0
c001pr26c14_19700102 21.821844
c001pr26c14_19791231 21.755732
c001pr26c14_19800101 21.59745
c001pr26c15_19700101 45.0
c001pr26c15_19700102 20.417423
c001pr26c15_19791231 20.371965
c001pr26c15_19800101 20.28364
c001pr26c16_19700101 45.0
c001pr26c16_19700102 18.728453
c001pr26c16_19791231 18.71754
c001pr26c16_19800101 18.712992
c001pr26c17_19700101 45.0
c001pr26c17_19700102 19.624718
c001pr26c17_19791231 19.59176
c001pr26c17_19800101 19.569674
c001pr26c18_19700101 45.0
c001pr26c18_19700102 20.220764
c001pr26c18_19791231 20.176596
c001pr26c18_19800101 20.141768
c001pr26c19_19700101 45.0
c001pr26c19_19700102 20.610712
c001pr26c19_19791231 20.5597
c001pr26c19_19800101 20.516434
c001pr26c20_19700101 45.0
c001pr26c20_19700102 20.788868
c001pr26c20_19791231 20.734898
c001pr26c20_19800101 20.68769
c001pr27c01_19700101 45.0
c001pr27c01_19700102 27.326693
c001pr27c01_19791231 27.260883
c001pr27c01_19800101 26.931013
c001pr27c02_19700101 45.0
c001pr27c02_19700102 27.231337
c001pr27c02_19791231 27.16661
c001pr27c02_19800101 26.837492
c001pr27c03_19700101 45.0
c001pr27c03_19700102 27.066002
c001pr27c03_19791231 27.00316
c001pr27c03_19800101 26.675537
c001pr27c04_19700101 45.0
c001pr27c04_19700102 26.857372
c001pr27c04_19791231 26.797
c001pr27c04_19800101 26.471418
c001pr27c05_19700101 45.0
c001pr27c05_19700102 26.586008
c001pr27c05_19791231 26.52869
c001pr27c05_19800101 26.205439
c001pr27c06_19700101 45.0
c001pr27c06_19700102 26.343002
c001pr27c06_19791231 26.287266
c001pr27c06_19800101 25.966908
c001cr27c07_19700101 45.0
c001cr27c07_19700102 26.107412
c001cr27c07_19791231 26.050068
c001cr27c07_19800101 25.73299
c001pr27c07_19700101 45.0
c001pr27c07_19700102 26.107412
c001pr27c07_19791231 26.050068
c001pr27c07_19800101 25.73299
c001pr27c08_19700101 45.0
c001pr27c08_19700102 25.839497
c001pr27c08_19791231 25.78017
c001pr27c08_19800101 25.467384
c001pr27c09_19700101 45.0
c001pr27c09_19700102 25.44932
c001pr27c09_19791231 25.38982
c001pr27c09_19800101 25.083878
c001pr27c10_19700101 45.0
c001pr27c10_19700102 24.921799
c001pr27c10_19791231 24.865038
c001pr27c10_19800101 24.570189
c001pr27c11_19700101 45.0
c001pr27c11_19700102 24.302505
c001pr27c11_19791231 24.236664
c001pr27c11_19800101 23.962801
c001pr27c12_19700101 45.0
c001pr27c12_19700102 23.573133
c001pr27c12_19791231 23.501774
c001pr27c12_19800101 23.257305
c001pr27c13_19700101 45.0
c001pr27c13_19700102 22.66422
c001pr27c13_19791231 22.593864
c001pr27c13_19800101 22.389309
c001pr27c14_19700101 45.0
c001pr27c14_19700102 21.544626
c001pr27c14_19791231 21.483421
c001pr27c14_19800101 21.331333
c001pr27c15_19700101 45.0
c001pr27c15_19700102 20.15025
c001pr27c15_19791231 20.108004
c001pr27c15_19800101 20.023262
c001pr27c16_19700101 45.0
c001pr27c16_19700102 18.478085
c001pr27c16_19791231 18.46729
c001pr27c16_19800101 18.462816
c001pr27c17_19700101 45.0
c001pr27c17_19700102 19.368864
c001pr27c17_19791231 19.335852
c001pr27c17_19800101 19.313786
c001pr27c18_19700101 45.0
c001pr27c18_19700102 19.953114
c001pr27c18_19791231 19.908876
c001pr27c18_19800101 19.874071
c001pr27c19_19700101 45.0
c001pr27c19_19700102 20.30415
c001pr27c19_19791231 20.25341
c001pr27c19_19800101 20.21069
c001pr27c20_19700101 45.0
c001pr27c20_19700102 20.495367
c001pr27c20_19791231 20.441576
c001pr27c20_19800101 20.39479
c001pr28c01_19700101 45.0
c001pr28c01_19700102 27.111431
c001pr28c01_19791231 27.046509
c001pr28c01_19800101 26.72031
c001pr28c02_19700101 45.0
c001pr28c02_19700102 27.012972
c001pr28c02_19791231 26.949423
c001pr28c02_19800101 26.623869
c001pr28c03_19700101 45.0
c001pr28c03_19700102 26.843105
c001pr28c03_19791231 26.782238
c001pr28c03_19800101 26.458118
c001pr28c04_19700101 45.0
c001pr28c04_19700102 26.632303
c001pr28c04_19791231 26.575573
c001pr28c04_19800101 26.25361
c001pr28c05_19700101 45.0
c001pr28c05_19700102 26.356428
c001pr28c05_19791231 26.30612
c001pr28c05_19800101 25.986458
c001pr28c06_19700101 45.0
c001pr28c06_19700102 26.095549
c001pr28c06_19791231 26.051453
c001pr28c06_19800101 25.734669
c001pr28c07_19700101 45.0
c001pr28c07_19700102 25.865635
c001pr28c07_19791231 25.81429
c001pr28c07_19800101 25.501534
c001pr28c08_19700101 45.0
c001pr28c08_19700102 25.557035
c001pr28c08_19791231 25.499325
c001pr28c08_19800101 25.19218
c001pr28c09_19700101 45.0
c001pr28c09_19700102 25.154327
c001pr28c09_19791231 25.091928
c001pr28c09_19800101 24.793095
c001pr28c10_19700101 45.0
c001pr28c10_19700102 24.609625
c001pr28c10_19791231 24.54322
c001pr28c10_19800101 24.257526
c001pr28c11_19700101 45.0
c001pr28c11_19700102 23.942665
c001pr28c11_19791231 23.870651
c001pr28c11_19800101 23.605701
c001pr28c12_19700101 45.0
c001pr28c12_19700102 23.168427
c001pr28c12_19791231 23.093758
c001pr28c12_19800101 22.857952
c001pr28c13_19700101 45.0
c001pr28c13_19700102 22.259134
c001pr28c13_19791231 22.187597
c001pr28c13_19800101 21.990873
c001pr28c14_19700101 45.0
c001pr28c14_19700102 21.150896
c001pr28c14_19791231 21.089893
c001pr28c14_19800101 20.944565
c001pr28c15_19700101 45.0
c001pr28c15_19700102 19.820131
c001pr28c15_19791231 19.778343
c001pr28c15_19800101 19.697157
c001pr28c16_19700101 45.0
c001pr28c16_19700102 18.230303
c001pr28c16_19791231 18.219496
c001pr28c16_19800101 18.214928
c001pr28c17_19700101 45.0
c001pr28c17_19700102 19.075727
c001pr28c17_19791231 19.043192
c001pr28c17_19800101 19.021782
c001pr28c18_19700101 45.0
c001pr28c18_19700102 19.648409
c001pr28c18_19791231 19.604733
c001pr28c18_19800101 19.570877
c001pr28c19_19700101 45.0
c001pr28c19_19700102 19.999298
c001pr28c19_19791231 19.949152
c001pr28c19_19800101 19.907564
c001pr28c20_19700101 45.0
c001pr28c20_19700102 20.17707
c001pr28c20_19791231 20.123873
c001pr28c20_19800101 20.078318
c001pr29c01_19700101 45.0
c001pr29c01_19700102 26.892653
c001pr29c01_19791231 26.827963
c001pr29c01_19800101 26.50559
c001pr29c02_19700101 45.0
c001pr29c02_19700102 26.770319
c001pr29c02_19791231 26.707178
c001pr29c02_19800101 26.385366
c001pr29c03_19700101 45.0
c001pr29c03_19700102 26.605871
c001pr29c03_19791231 26.545916
c001pr29c03_19800101 26.22593
c001pr29c04_19700101 45.0
c001pr29c04_19700102 26.369383
c001pr29c04_19791231 26.31544
c001pr29c04_19800101 25.997883
c001pr29c05_19700101 45.0
c001pr29c05_19700102 26.051289
c001pr29c05_19791231 26.010149
c001pr29c05_19800101 25.694996
c001pr29c06_19700101 45.0
c001pr29c06_19700102 25.665258
c001pr29c06_19791231 25.65405
c001pr29c06_19800101 25.341043
c001pr29c07_19700101 45.0
c001pr29c07_19700102 25.504904
c001pr29c07_19791231 25.461555
c001pr29c07_19800101 25.15475
c001pr29c08_19700101 45.0
c001pr29c08_19700102 25.165298
c001pr29c08_19791231 25.107122
c001pr29c08_19800101 24.807344
c001pr29c09_19700101 45.0
c001pr29c09_19700102 24.716604
c001pr29c09_19791231 24.649307
c001pr29c09_19800101 24.359058
c001pr29c10_19700101 45.0
c001pr29c10_19700102 24.128492
c001pr29c10_19791231 24.053635
c001pr29c10_19800101 23.77744
c001pr29c11_19700101 45.0
c001pr29c11_19700102 23.421041
c001pr29c11_19791231 23.340086
c001pr29c11_19800101 23.084513
c001pr29c12_19700101 45.0
c001pr29c12_19700102 22.639446
c001pr29c12_19791231 22.556833
c001pr29c12_19800101 22.329548
c001pr29c13_19700101 45.0
c001pr29c13_19700102 21.749699
c001pr29c13_19791231 21.672039
c001pr29c13_19800101 21.482733
c001pr29c14_19700101 45.0
c001pr29c14_19700102 20.690475
c001pr29c14_19791231 20.625618
c001pr29c14_19800101 20.486282
c001pr29c15_19700101 45.0
c001pr29c15_19700102 19.455963
c001pr29c15_19791231 19.412354
c001pr29c15_19800101 19.334347
c001pr29c16_19700101 45.0
c001pr29c16_19700102 17.981747
c001pr29c16_19791231 17.970882
c001pr29c16_19800101 17.96623
c001pr29c17_19700101 45.0
c001pr29c17_19700102 18.770447
c001pr29c17_19791231 18.738676
c001pr29c17_19800101 18.71831
c001pr29c18_19700101 45.0
c001pr29c18_19700102 19.319317
c001pr29c18_19791231 19.276644
c001pr29c18_19800101 19.244402
c001pr29c19_19700101 45.0
c001pr29c19_19700102 19.668694
c001pr29c19_19791231 19.619522
c001pr29c19_19800101 19.579739
c001pr29c20_19700101 45.0
c001pr29c20_19700102 19.853624
c001pr29c20_19791231 19.801321
c001pr29c20_19800101 19.757566
c001pr30c01_19700101 45.0
c001pr30c01_19700102 26.647528
c001pr30c01_19791231 26.582207
c001pr30c01_19800101 26.263617
c001pr30c02_19700101 45.0
c001pr30c02_19700102 26.516272
c001pr30c02_19791231 26.452318
c001pr30c02_19800101 26.134834
c001pr30c03_19700101 45.0
c001pr30c03_19700102 26.314219
c001pr30c03_19791231 26.252954
c001pr30c03_19800101 25.937904
c001pr30c04_19700101 45.0
c001pr30c04_19700102 26.044237
c001pr30c04_19791231 25.98751
c001pr30c04_19800101 25.675732
c001pr30c05_19700101 45.0
c001pr30c05_19700102 25.755472
c001pr30c05_19791231 25.70577
c001pr30c05_19800101 25.397572
c001pr30c06_19700101 45.0
c001pr30c06_19700102 25.421543
c001pr30c06_19791231 25.379484
c001pr30c06_19800101 25.075426
c001pr30c07_19700101 45.0
c001pr30c07_19700102 25.112783
c001pr30c07_19791231 25.059885
c001pr30c07_19800101 24.761698
c001pr30c08_19700101 45.0
c001pr30c08_19700102 24.692017
c001pr30c08_19791231 24.627018
c001pr30c08_19800101 24.336586
c001pr30c09_19700101 45.0
c001pr30c09_19700102 24.125502
c001pr30c09_19791231 24.048836
c001pr30c09_19800101 23.768827
c001pr30c10_19700101 45.0
c001pr30c10_19700102 23.49725
c001pr30c10_19791231 23.41079
c001pr30c10_19800101 23.144882
c001pr30c11_19700101 45.0
c001pr30c11_19700102 22.776703
c001pr30c11_19791231 22.682623
c001pr30c11_19800101 22.436548
c001pr30c12_19700101 45.0
c001pr30c12_19700102 21.985125
c001pr30c12_19791231 21.888924
c001pr30c12_19800101 21.670244
c001pr30c13_19700101 45.0
c001pr30c13_19700102 21.11849
c001pr30c13_19791231 21.029224
c001pr30c13_19800101 20.847635
c001pr30c14_19700101 45.0
c001pr30c14_19700102 20.158998
c001pr30c14_19791231 20.086206
c001pr30c14_19800101 19.952469
c001pr30c15_19700101 45.0
c001pr30c15_19700102 19.036486
c001pr30c15_19791231 18.98913
c001pr30c15_19800101 18.91476
c001cr30c16_19700101 45.0
c001cr30c16_19700102 17.73385
c001cr30c16_19791231 17.722824
c001cr30c16_19800101 17.71801
c001pr30c16_19700101 45.0
c001pr30c16_19700102 17.73385
c001pr30c16_19791231 17.722824
c001pr30c16_19800101 17.71801
c001pr30c17_19700101 45.0
c001pr30c17_19700102 18.44593
c001pr30c17_19791231 18.415264
c001pr30c17_19800101 18.396343
c001pr30c18_19700101 45.0
c001pr30c18_19700102 18.980316
c001pr30c18_19791231 18.938902
c001pr30c18_19800101 18.908657
c001pr30c19_19700101 45.0
c001pr30c19_19700102 19.323473
c001pr30c19_19791231 19.27554
c001pr30c19_19800101 19.238018
c001pr30c20_19700101 45.0
c001pr30c20_19700102 19.50219
c001pr30c20_19791231 19.451094
c001pr30c20_19800101 19.409737
c001pr31c01_19700101 45.0
c001pr31c01_19700102 26.41992
c001pr31c01_19791231 26.35351
c001pr31c01_19800101 26.038792
c001pr31c02_19700101 45.0
c001pr31c02_19700102 26.266026
c001pr31c02_19791231 26.200468
c001pr31c02_19800101 25.887962
c001pr31c03_19700101 45.0
c001pr31c03_19700102 26.024214
c001pr31c03_19791231 25.96037
c001pr31c03_19800101 25.651505
c001pr31c04_19700101 45.0
c001pr31c04_19700102 25.740396
c001pr31c04_19791231 25.679205
c001pr31c04_19800101 25.37484
c001pr31c05_19700101 45.0
c001pr31c05_19700102 25.341255
c001pr31c05_19791231 25.282415
c001pr31c05_19800101 24.98295
c001pr31c06_19700101 45.0
c001pr31c06_19700102 25.013466
c001pr31c06_19791231 24.95567
c001pr31c06_19800101 24.66175
c001pr31c07_19700101 45.0
c001pr31c07_19700102 24.573015
c001pr31c07_19791231 24.507906
c001pr31c07_19800101 24.220928
c001pr31c08_19700101 45.0
c001pr31c08_19700102 24.011261
c001pr31c08_19791231 23.934391
c001pr31c08_19800101 23.65586
c001pr31c09_19700101 45.0
c001pr31c09_19700102 23.411005
c001pr31c09_19791231 23.321707
c001pr31c09_19800101 23.053541
c001pr31c10_19700101 45.0
c001pr31c10_19700102 22.730534
c001pr31c10_19791231 22.627962
c001pr31c10_19800101 22.373291
c001pr31c11_19700101 45.0
c001pr31c11_19700102 21.972631
c001pr31c11_19791231 21.857946
c001pr31c11_19800101 21.621828
c001pr31c12_19700101 45.0
c001pr31c12_19700102 21.197857
c001pr31c12_19791231 21.07876
c001pr31c12_19800101 20.868336
c001pr31c13_19700101 45.0
c001pr31c13_19700102 20.412285
c001pr31c13_19791231 20.304245
c001pr31c13_19800101 20.129652
c001pr31c14_19700101 45.0
c001pr31c14_19700102 19.56796
c001pr31c14_19791231 19.482801
c001pr31c14_19800101 19.354658
c001pr31c15_19700101 45.0
c001pr31c15_19700102 18.607649
c001pr31c15_19791231 18.554285
c001pr31c15_19800101 18.48297
c001pr31c16_19700101 45.0
c001pr31c16_19700102 17.483793
c001pr31c16_19791231 17.472567
c001pr31c16_19800101 17.467651
c001pr31c17_19700101 45.0
c001pr31c17_19700102 18.143606
c001pr31c17_19791231 18.113787
c001pr31c17_19800101 18.09612
c001pr31c18_19700101 45.0
c001pr31c18_19700102 18.640867
c001pr31c18_19791231 18.600826
c001pr31c18_19800101 18.572756
c001pr31c19_19700101 45.0
c001pr31c19_19700102 18.977222
c001pr31c19_19791231 18.930702
c001pr31c19_19800101 18.895702
c001pr31c20_19700101 45.0
c001pr31c20_19700102 19.148026
c001pr31c20_19791231 19.098385
c001pr31c20_19800101 19.059786
c001pr32c01_19700101 45.0
c001pr32c01_19700102 26.27547
c001pr32c01_19791231 26.208265
c001pr32c01_19800101 25.896763
c001pr32c02_19700101 45.0
c001pr32c02_19700102 25.996122
c001pr32c02_19791231 25.928823
c001pr32c02_19800101 25.621746
c001pr32c03_19700101 45.0
c001pr32c03_19700102 25.681091
c001pr32c03_19791231 25.614277
c001pr32c03_19800101 25.31279
c001pr32c04_19700101 45.0
c001pr32c04_19700102 25.207521
c001pr32c04_19791231 25.1405
c001pr32c04_19800101 24.845291
c001pr32c05_19700101 45.0
c001pr32c05_19700102 24.857006
c001pr32c05_19791231 24.790478
c001pr32c05_19800101 24.501902
c001pr32c06_19700101 45.0
c001pr32c06_19700102 24.406733
c001pr32c06_19791231 24.33759
c001pr32c06_19800101 24.056387
c001pr32c07_19700101 45.0
c001pr32c07_19700102 23.854708
c001pr32c07_19791231 23.777897
c001pr32c07_19800101 23.504807
c001pr32c08_19700101 45.0
c001pr32c08_19700102 23.236313
c001pr32c08_19791231 23.147562
c001pr32c08_19800101 22.883186
c001pr32c09_19700101 45.0
c001pr32c09_19700102 22.637466
c001pr32c09_19791231 22.5348
c001pr32c09_19800101 22.280157
c001pr32c10_19700101 45.0
c001pr32c10_19700102 21.8893
c001pr32c10_19791231 21.766926
c001pr32c10_19800101 21.524582
c001pr32c11_19700101 45.0
c001pr32c11_19700102 21.067398
c001pr32c11_19791231 20.922754
c001pr32c11_19800101 20.696808
c001pr32c12_19700101 45.0
c001pr32c12_19700102 20.262142
c001pr32c12_19791231 20.103579
c001pr32c12_19800101 19.90084
c001pr32c13_19700101 45.0
c001pr32c13_19700102 19.60761
c001pr32c13_19791231 19.470303
c001pr32c13_19800101 19.302517
c001pr32c14_19700101 45.0
c001pr32c14_19700102 18.922922
c001pr32c14_19791231 18.820812
c001pr32c14_19800101 18.69875
c001pr32c15_19700101 45.0
c001pr32c15_19700102 18.153416
c001pr32c15_19791231 18.092289
c001pr32c15_19800101 18.024302
c001pr32c16_19700101 45.0
c001pr32c16_19700102 17.234118
c001pr32c16_19791231 17.222551
c001pr32c16_19800101 17.217476
c001pr32c17_19700101 45.0
c001pr32c17_19700102 17.833315
c001pr32c17_19791231 17.806696
c001pr32c17_19800101 17.79043
c001pr32c18_19700101 45.0
c001pr32c18_19700102 18.31839
c001pr32c18_19791231 18.279694
c001pr32c18_19800101 18.253738
c001pr32c19_19700101 45.0
c001pr32c19_19700102 18.640549
c001pr32c19_19791231 18.5956
c001pr32c19_19800101 18.563269
c001pr32c20_19700101 45.0
c001pr32c20_19700102 18.828709
c001pr32c20_19791231 18.780533
c001pr32c20_19800101 18.74459
c001pr33c02_19700101 45.0
c001pr33c02_19700102 25.678127
c001pr33c02_19791231 25.60936
c001pr33c02_19800101 25.30851
c001pr33c03_19700101 45.0
c001pr33c03_19700102 25.271896
c001pr33c03_19791231 25.202507
c001pr33c03_19800101 24.909536
c001pr33c04_19700101 45.0
c001pr33c04_19700102 24.73395
c001pr33c04_19791231 24.663467
c001pr33c04_19800101 24.379084
c001pr33c05_19700101 45.0
c001pr33c05_19700102 24.28053
c001pr33c05_19791231 24.208784
c001pr33c05_19800101 23.933409
c001pr33c06_19700101 45.0
c001pr33c06_19700102 23.74562
c001pr33c06_19791231 23.669865
c001pr33c06_19800101 23.403648
c001pr33c07_19700101 45.0
c001pr33c07_19700102 23.132631
c001pr33c07_19791231 23.048676
c001pr33c07_19800101 22.791594
c001pr33c08_19700101 45.0
c001pr33c08_19700102 22.500048
c001pr33c08_19791231 22.403488
c001pr33c08_19800101 22.155245
c001pr33c09_19700101 45.0
c001pr33c09_19700102 21.795536
c001pr33c09_19791231 21.680096
c001pr33c09_19800101 21.441305
c001pr33c10_19700101 45.0
c001pr33c10_19700102 20.99257
c001pr33c10_19791231 20.848421
c001pr33c10_19800101 20.620241
c001pr33c11_19700101 45.0
c001pr33c11_19700102 20.069582
c001pr33c11_19791231 19.882856
c001pr33c11_19800101 19.667664
c001pr33c12_19700101 45.0
c001pr33c12_19700102 19.122686
c001pr33c12_19791231 18.88902
c001pr33c12_19800101 18.692173
c001pr33c13_19700101 45.0
c001pr33c13_19700102 18.706987
c001pr33c13_19791231 18.528028
c001pr33c13_19800101 18.36804
c001pr33c14_19700101 45.0
c001pr33c14_19700102 18.267569
c001pr33c14_19791231 18.146235
c001pr33c14_19800101 18.031008
c001pr33c15_19700101 45.0
c001pr33c15_19700102 17.700966
c001pr33c15_19791231 17.63232
c001pr33c15_19800101 17.56832
c001pr33c16_19700101 45.0
c001pr33c16_19700102 16.983368
c001pr33c16_19791231 16.971401
c001pr33c16_19800101 16.96618
c001pr33c17_19700101 45.0
c001pr33c17_19700102 17.540546
c001pr33c17_19791231 17.514822
c001pr33c17_19800101 17.4998
c001pr33c18_19700101 45.0
c001pr33c18_19700102 18.011478
c001pr33c18_19791231 17.974113
c001pr33c18_19800101 17.95004
c001pr33c19_19700101 45.0
c001pr33c19_19700102 18.331884
c001pr33c19_19791231 18.288433
c001pr33c19_19800101 18.258566
c001pr33c20_19700101 45.0
c001pr33c20_19700102 18.515783
c001pr33c20_19791231 18.469147
c001pr33c20_19800101 18.4359
c001pr34c03_19700101 45.0
c001pr34c03_19700102 24.785069
c001pr34c03_19791231 24.713629
c001pr34c03_19800101 24.43046
c001pr34c04_19700101 45.0
c001pr34c04_19700102 24.161726
c001pr34c04_19791231 24.088686
c001pr34c04_19800101 23.817276
c001pr34c05_19700101 45.0
c001pr34c05_19700102 23.597229
c001pr34c05_19791231 23.522446
c001pr34c05_19800101 23.263197
c001pr34c06_19700101 45.0
c001pr34c06_19700102 23.019508
c001pr34c06_19791231 22.94067
c001pr34c06_19800101 22.692415
c001pr34c07_19700101 45.0
c001pr34c07_19700102 22.360868
c001pr34c07_19791231 22.273716
c001pr34c07_19800101 22.03576
c001cr34c08_19700101 45.0
c001cr34c08_19700102 21.75022
c001cr34c08_19791231 21.65079
c001cr34c08_19800101 21.42174
c001pr34c08_19700101 45.0
c001pr34c08_19700102 21.75022
c001pr34c08_19791231 21.65079
c001pr34c08_19800101 21.42174
c001pr34c09_19700101 45.0
c001pr34c09_19700102 21.014973
c001pr34c09_19791231 20.89427
c001pr34c09_19800101 20.674261
c001pr34c10_19700101 45.0
c001pr34c10_19700102 20.121288
c001pr34c10_19791231 19.96249
c001pr34c10_19800101 19.751978
c001pr34c11_19700101 45.0
c001pr34c11_19700102 19.065577
c001pr34c11_19791231 18.834272
